Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0028473	47856	17258	21158	13576	28833	16341	24103	26971	30148	18988	14703	20029	22490.43	27074	17907	0.663	-0.593	-3.54	0.00039954033589134	0.00821591358999973	0.0258	0.0163	0.0202	0.0202	TRUE	NA
FBgn0032330	868	347	301	211	496	268	437	542	429	295	253	328	380.82	469	292	0.621	-0.687	-3.541	0.000399097391470679	0.00821591358999973	0.0193	0.0279	0.0241	0.0241	TRUE	NA
FBgn0026160	4519	1466	1346	1125	3046	1282	2276	2291	1918	1573	1553	1571	1863.86	2162	1566	0.725	-0.464	-3.538	0.000403100069459891	0.00826894570709572	0.0049	0.0185	0.0118	0.0118	TRUE	NA
FBgn0022338	2263	720	830	583	1516	731	1140	1125	1183	815	773	896	988.69	1149	828	0.719	-0.475	-3.537	0.000405232014367179	0.00827242400273531	0.003	0.0206	0.0119	0.0119	TRUE	NA
FBgn0051098	404	129	152	97	245	89	203	202	217	136	125	109	165.23	207	123	0.596	-0.747	-3.532	0.000412155581053565	0.00837321374424724	0	0.0433	0.0252	0.0252	TRUE	NA
FBgn0020386	6514	2431	2313	1860	5010	2039	3281	3799	3296	2602	2555	2499	3005.22	3459	2552	0.738	-0.437	-3.525	0.000423401219183342	0.00858099922820854	0.0044	0.0176	0.0107	0.0107	TRUE	NA
FBgn0050269	798	234	228	137	380	217	402	366	325	192	194	266	290.64	364	217	0.593	-0.754	-3.504	0.00045808897487025	0.00919559082650256	0.0278	0.0315	0.0294	0.0294	TRUE	NA
FBgn0054056	212	59	64	39	84	40	107	92	91	55	43	49	72.76	97	49	0.501	-0.996	-3.484	0.000493766039045629	0.00981825819621155	0	0.0779	0.0424	0.0424	TRUE	NA
FBgn0002945	169	65	44	19	82	29	85	102	63	27	42	36	58.89	83	35	0.417	-1.262	-3.469	0.000521443946072354	0.0102957702794754	0.0439	0.0924	0.0738	0.0738	TRUE	NA
FBgn0039637	6149	2155	2579	1824	4313	2061	3097	3368	3675	2551	2199	2526	2902.73	3380	2425	0.718	-0.478	-3.468	0.000525247099858657	0.0103466315395055	0.0091	0.0176	0.0133	0.0133	TRUE	NA
