Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031947	2146	643	713	696	1796	820	1081	1005	1016	973	916	1005	999.35	1034	965	0.932	-0.101	-0.792	0.428088836391923	0.861388300625372	0	0.0206	0.0106	0.0106	TRUE	NA
FBgn0031948	221	66	70	66	257	71	111	103	100	92	131	87	104.1	105	103	0.993	-0.011	-0.038	0.970052588911698	0.995255622839507	0.0302	0.0593	0.047	0.047	TRUE	NA
FBgn0031950	1243	412	456	444	1174	521	626	644	650	621	599	639	629.66	640	620	0.967	-0.048	-0.354	0.723633168124269	0.948921683364899	0	0.0232	0.0115	0.0115	TRUE	NA
FBgn0031951	796	214	252	245	813	283	401	334	359	343	415	347	366.43	365	368	1.011	0.016	0.087	0.930744688875969	0.990270576550118	0.0114	0.0283	0.0207	0.0207	TRUE	NA
FBgn0031952	1003	344	329	241	737	298	505	538	469	337	376	365	431.62	504	359	0.713	-0.488	-3.111	0.00186303631227273	0.0286106724021336	0	0.0265	0.0151	0.0151	TRUE	NA
FBgn0031954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031955	35	13	17	3	26	18	18	20	24	4	13	22	16.95	21	13	0.566	-0.822	-1.314	0.18887296959527	0.633764760937143	0	0.2814	0.2103	0.2103	TRUE	NA
FBgn0031957	74	20	15	14	37	10	37	31	21	20	19	12	23.43	30	17	0.578	-0.791	-1.576	0.115039907096753	0.509930414957851	0	0.2079	0.132	0.132	TRUE	NA
FBgn0031959	12	4	1	4	11	6	6	6	1	6	6	7	5.38	4	6	1.358	0.442	0.438	0.661125178013641	NA	0	0.8518	0.5222	0.5222	TRUE	NA
FBgn0031961	18	3	6	4	20	6	9	5	9	6	10	7	7.58	8	8	1.032	0.046	0.055	0.956477485561432	NA	0	0.6096	0.367	0.367	TRUE	NA
FBgn0031968	158	38	41	62	240	91	80	59	58	87	122	112	86.34	66	107	1.613	0.69	2.267	0.0234165064815583	0.193933758493141	0.0317	0.0681	0.0534	0.0534	TRUE	NA
FBgn0031969	7488	2979	3364	3014	7993	3392	3771	4656	4793	4216	4076	4158	4278.24	4407	4150	0.947	-0.079	-0.607	0.54399008205812	0.899164172697114	0.007	0.0171	0.0119	0.0119	TRUE	NA
