Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0077972	470	133	170	143	51	91	269	182	224	87	68	99	154.96	225	85	0.379	-1.398	-4.593	4.36505079488716e-06	0.000131829073053212	0.0244	0.4829	0.0583	0.0583	TRUE	NA
FBtr0332405	2794	1168	817	946	144	373	1598	1601	1077	577	192	407	908.72	1425	392	0.263	-1.928	-4.588	4.4671709962157e-06	0.000134679795467223	0.1335	0.0901	0.1253	0.1253	TRUE	NA
FBtr0303454	766	334	272	419	154	172	438	458	358	256	205	188	317.18	418	216	0.515	-0.957	-4.581	4.62972850987082e-06	0.000138621390056716	0.0126	0.2407	0.0278	0.0278	TRUE	NA
FBtr0084047	4413	1260	1346	2910	1028	1305	2524	1728	1774	1775	1370	1425	1765.88	2009	1523	0.763	-0.39	-4.58	4.65743803362346e-06	0.000139211861361788	0.0019	0.0509	0.0046	0.0046	TRUE	NA
FBtr0345035	0	351	302	1	95	137	0	481	398	1	127	150	192.67	293	93	0.33	-1.599	-4.577	4.72145858164125e-06	0.000140883796650138	0.015	0.3902	0.0539	0.0539	TRUE	NA
FBtr0076729	1305	508	484	807	369	419	746	697	638	492	492	458	587.03	694	481	0.692	-0.532	-4.571	4.84918312053705e-06	0.000144447632578596	0	0.1344	0.0079	0.0079	TRUE	NA
FBtr0072924	49906	37236	48415	25004	30555	35154	28543	51054	63799	15254	40710	38389	39624.87	47799	31451	0.633	-0.66	-4.571	4.86363540513393e-06	0.000144630905409324	0.0143	0.0112	0.015	0.015	TRUE	NA
FBtr0306016	1138	293	296	521	137	228	651	402	390	318	183	249	365.33	481	250	0.525	-0.93	-4.57	4.88386320052901e-06	0.000144985008743473	0.0107	0.2102	0.0264	0.0264	TRUE	NA
FBtr0082403	4362	1937	2245	3001	1544	2044	2495	2656	2958	1831	2057	2232	2371.5	2703	2040	0.754	-0.408	-4.565	4.9832619995438e-06	0.000147433486594313	0.0027	0.0403	0.0053	0.0053	TRUE	NA
FBtr0079495	6030	3199	3720	4021	2766	3345	3449	4386	4902	2453	3685	3653	3754.69	4246	3264	0.762	-0.391	-4.565	5.00266037391033e-06	0.000147756541823325	0.003	0.0289	0.005	0.005	TRUE	NA
FBtr0086336	319	148	134	160	65	70	182	203	177	98	87	76	137.1	187	87	0.465	-1.104	-4.56	5.10842049760298e-06	0.000150370499309509	0	0.5446	0.0336	0.0336	TRUE	NA
FBtr0112878	1379	231	234	102	35	5	789	317	308	62	47	5	254.68	471	38	0.081	-3.619	-4.555	5.23958880164416e-06	0.000153971457769732	0.471	0.2975	0.4363	0.4363	TRUE	NA
FBtr0110932	1354	610	695	895	393	421	774	836	916	546	524	460	675.99	842	510	0.607	-0.72	-4.553	5.27846068284939e-06	0.000154592362788796	0.0082	0.1179	0.0164	0.0164	TRUE	NA
FBtr0081792	4384	1416	1269	2715	1008	1204	2507	1941	1672	1656	1343	1315	1739.2	2040	1438	0.709	-0.497	-4.548	5.4202568659398e-06	0.000158213393879174	0.0044	0.0516	0.008	0.008	TRUE	NA
FBtr0086272	369	143	91	123	30	28	211	196	120	75	40	31	112.1	176	49	0.264	-1.924	-4.544	5.50864400915981e-06	0.000160524465725115	0.0667	0.6639	0.1141	0.1141	TRUE	NA
