Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031926	1	0	0	0	3	0	1	0	0	0	4	0	0.78	0	1	3.813	1.931	0.664	0.506847819155029	NA	10	4.0345	4.8125	4.8125	TRUE	1.445
FBgn0031929	1	2	1	0	1	2	1	3	1	0	1	2	1.48	2	1	0.746	-0.423	-0.232	0.816601416748488	NA	0	2.1355	1.6241	1.6241	TRUE	0.7024
FBgn0031930	3	0	0	0	0	1	2	0	0	0	0	1	0.46	1	0	0.611	-0.711	-0.208	0.835570861906587	NA	0	6.9191	6.8015	6.8015	TRUE	1.0877
FBgn0031935	1	3	0	2	1	0	1	5	0	1	1	0	1.27	2	1	0.507	-0.979	-0.482	0.630057046008311	NA	0.9997	2.4963	2.0311	2.0311	TRUE	1.12
FBgn0031936	18	5	5	37	7	13	9	8	7	19	10	16	11.43	8	15	1.866	0.9	1.428	0.153342940361808	0.526082476052511	0	0.2884	0.1874	0.1874	TRUE	0.3634
FBgn0031937	940	332	353	1440	318	382	473	519	503	734	445	468	523.76	498	549	1.109	0.15	0.746	0.455492267846826	0.83143321311135	0.0392	0.0189	0.0269	0.0269	TRUE	1.0652
FBgn0031939	16	6	1	15	4	6	8	9	1	8	6	7	6.58	6	7	1.08	0.111	0.131	0.896131486615925	0.97806345962079	0.0136	0.4918	0.361	0.361	TRUE	0.7261
FBgn0031940	0	1	0	0	1	0	0	2	0	0	1	0	0.49	1	0	0.888	-0.172	-0.051	0.959448797228082	NA	0	6.3949	6.4974	6.4974	TRUE	0.6834
FBgn0031941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031945	7	1	1	6	1	3	4	2	1	3	1	4	2.44	2	3	1.181	0.24	0.186	0.852174190529791	NA	0	1.3031	0.7794	0.7794	TRUE	0.6159
FBgn0031946	0	0	1	2	0	0	0	0	1	1	0	0	0.41	0	0	1.078	0.109	0.03	0.975729252427716	NA	0	7.7438	7.5391	7.5391	TRUE	0.5591
FBgn0031947	2146	643	713	1796	696	820	1081	1005	1016	916	973	1005	999.35	1034	965	0.93	-0.104	-0.888	0.374539020237784	0.784153598980497	0.0014	0.016	0.0088	0.0088	TRUE	0.0254
FBgn0031948	221	66	70	257	66	71	111	103	100	131	92	87	104.1	105	103	0.999	-0.002	-0.006	0.995034673319373	0.998786549387986	0.0228	0.0431	0.0351	0.0351	TRUE	0.6467
FBgn0031950	1243	412	456	1174	444	521	626	644	650	599	621	639	629.66	640	620	0.968	-0.047	-0.384	0.701179793536607	0.928066934715702	0	0.0178	0.0092	0.0092	TRUE	0.0113
FBgn0031951	796	214	252	813	245	283	401	334	359	415	343	347	366.43	365	368	1.009	0.013	0.079	0.937143182833825	0.987324946699035	0.0086	0.0214	0.0159	0.0159	TRUE	0.1549
FBgn0031952	1003	344	329	737	241	298	505	538	469	376	337	365	431.62	504	359	0.715	-0.483	-3.4	0.00067279613793094	0.0107010628581266	9e-04	0.0201	0.012	0.012	TRUE	0.0389
FBgn0031954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031955	35	13	17	26	3	18	18	20	24	13	4	22	16.95	21	13	0.649	-0.625	-1.069	0.285056153464126	0.704253093361682	0.1305	0.1987	0.1813	0.1813	TRUE	0.2453
FBgn0031957	74	20	15	37	14	10	37	31	21	19	20	12	23.43	30	17	0.559	-0.84	-1.82	0.0686900337669068	0.341609229906108	0	0.1473	0.1063	0.1063	TRUE	0.2337
FBgn0031959	12	4	1	11	4	6	6	6	1	6	6	7	5.38	4	6	1.302	0.38	0.421	0.673713757186826	NA	0	0.5984	0.3927	0.3927	TRUE	0.4331
FBgn0031961	18	3	6	20	4	6	9	5	9	10	6	7	7.58	8	8	1.041	0.058	0.077	0.938677680183332	0.987324946699035	0	0.4287	0.2742	0.2742	TRUE	0.4095
FBgn0031968	158	38	41	240	62	91	80	59	58	122	87	112	86.34	66	107	1.607	0.684	2.539	0.0111052042075324	0.0998123651629574	0.0229	0.0493	0.0394	0.0394	TRUE	0.3966
FBgn0031969	7488	2979	3364	7993	3014	3392	3771	4656	4793	4076	4216	4158	4278.24	4407	4150	0.942	-0.086	-0.681	0.495560854687343	0.849347367780975	0.0077	0.0136	0.0111	0.0111	TRUE	0.1973
FBgn0031970	26	18	9	40	12	15	13	28	13	20	17	18	18.27	18	18	1.071	0.1	0.191	0.848876937551198	0.965796207146325	0.0488	0.1853	0.1385	0.1385	TRUE	0.857
FBgn0031971	644	140	167	637	207	204	324	219	238	325	290	250	274.25	260	288	1.099	0.136	0.669	0.503367389479956	0.85368574879219	0.0281	0.0243	0.0258	0.0258	TRUE	0.5737
FBgn0031972	608	236	301	587	227	253	306	369	429	299	317	310	338.48	368	309	0.844	-0.244	-1.415	0.15714736382863	0.530486977929053	0.013	0.0221	0.0182	0.0182	TRUE	0.1869
FBgn0031973	2407	920	1070	1701	814	1037	1212	1438	1525	867	1139	1271	1241.95	1392	1092	0.784	-0.351	-2.089	0.0367394363457846	0.233637544343493	0.0232	0.0154	0.0194	0.0194	TRUE	0.405
FBgn0031974	143	37	42	193	27	35	72	58	60	98	38	43	61.46	63	60	0.963	-0.054	-0.139	0.889428725876631	0.977518813067062	0.1368	0.0641	0.0902	0.0902	TRUE	3.3503
FBgn0031975	50	24	23	38	12	20	25	38	33	19	17	25	26.02	32	20	0.648	-0.627	-1.47	0.141560741707168	0.510162603291716	0	0.1339	0.0888	0.0888	TRUE	0.3551
FBgn0031976	8	2	1	2	1	0	4	3	1	1	1	0	1.83	3	1	0.28	-1.837	-1.145	0.252098453937988	NA	0	1.7313	1.0864	1.0864	TRUE	0.3302
FBgn0031977	2764	771	1133	3809	1133	1149	1392	1205	1614	1942	1585	1408	1524.47	1404	1645	1.173	0.231	1.419	0.15596853194838	0.529437684559893	0.0233	0.0149	0.0183	0.0183	TRUE	0.3084
FBgn0031979	98	20	55	102	67	62	49	31	78	52	94	76	63.45	53	74	1.378	0.463	1.261	0.207398091184785	0.604877144133228	0.1148	0.0625	0.0795	0.0795	TRUE	0.4381
FBgn0031980	34644	10921	18078	35262	15128	18808	17449	17067	25759	17981	21159	23053	20411.47	20092	20731	1.032	0.045	0.259	0.795625283155274	0.954686029511522	0.0297	0.013	0.0219	0.0219	TRUE	0.7442
FBgn0031981	1486	602	561	1747	774	767	748	941	799	891	1083	940	900.36	829	971	1.172	0.229	1.578	0.114627710852108	0.460606858626904	0.0108	0.0163	0.014	0.014	TRUE	0.1586
FBgn0031985	3416	1223	1297	3428	1442	1625	1721	1911	1848	1748	2017	1992	1872.77	1827	1919	1.05	0.071	0.599	0.548971372230485	0.868583095197792	0.0042	0.0145	0.0095	0.0095	TRUE	0.076
FBgn0031986	4	0	1	1	1	0	2	0	1	1	1	0	0.89	1	1	0.483	-1.05	-0.473	0.636153781035016	NA	0	3.5468	2.3315	2.3315	TRUE	0.4809
FBgn0031987	722	187	222	468	176	202	364	292	316	239	246	248	284.1	324	244	0.747	-0.421	-2.563	0.0103906563215349	0.0951309735538765	0.0049	0.0239	0.0156	0.0156	TRUE	0.1469
FBgn0031988	4563	1420	1446	3220	1206	1317	2298	2219	2060	1642	1687	1614	1920.14	2192	1648	0.751	-0.414	-3.83	0.000128300234037429	0.00265760508039855	0.0014	0.0145	0.0078	0.0078	TRUE	0.0334
FBgn0031990	10201	2823	2685	7489	2521	2797	5138	4412	3826	3819	3526	3428	4024.79	4459	3591	0.805	-0.313	-2.305	0.0211651793420553	0.162236017555669	0.0121	0.0136	0.013	0.013	TRUE	0.2041
FBgn0031992	473	66	101	704	148	163	238	103	144	359	207	200	208.51	162	255	1.566	0.647	2.067	0.0387535659184127	0.242181472566968	0.1378	0.0279	0.0651	0.0651	TRUE	1.1277
FBgn0031995	2396	749	828	2591	932	1050	1207	1171	1180	1321	1304	1287	1244.82	1186	1304	1.099	0.137	1.275	0.202238462259002	0.598367589684343	0	0.0154	0.0074	0.0074	TRUE	0.0031
FBgn0031996	905	286	367	1188	396	504	456	447	523	606	554	618	533.86	475	593	1.25	0.322	2.319	0.0204133948964576	0.158228399713762	0.0026	0.0187	0.0118	0.0118	TRUE	0.0836
FBgn0031997	419	196	230	628	246	246	211	306	328	320	344	302	301.82	282	322	1.154	0.207	1.046	0.295347065186274	0.715356804728714	0.0266	0.0233	0.0246	0.0246	TRUE	0.6269
